abuse,text_punct
0,Go the people support you Those complaining of bullying are the same old Remaintards still trying to undermine the will of the people Bully away if it gets the faquirs out 
0,When I was able to do Ive done all them jobs worked  jobs to make ends meet Worked  years till became disabled Nothing wrong with them jobs suggest you lot do a reality check and go do them for the pittance all nationalities are paid Born and bred family of England
0,Boss tells staff that there is a policy change and to get arses in gear Staff cant play the Race card as boss is not white Cant walk as will affect their gold plated pensions Cant take any more time off as played the Stress card for all its worth Ha BULLYING
0,NHS is is one of most corrupt in UK With openly hostile environment for disabled ppl MEN does not consider worthy of jenwilliams investigation Unison commiting fraud amp misrepresention by numerous actswithin NHS BurnhamHopkins quite happy to lie amp cover up what they know
0,Not really as before border in the Irish Sea Postponing the political pain by  years
0,Weirdos be like
0,I’m sorry but you have this wrong regarding Blue Passport Putting British businesses first is not getting them made by a FrenchDutch company in Poland Surely there is a company In Britain 🇬🇧
0,I fail to see how a Minister of State can be accused of bullying when she is simply insisting on implementing the manifesto promises upon which she was elected
0,
0,RT Enough is enough  this is our England your England FFS this is so upsetting this is lost immigration at its best all not working all living on us RT this every where  enough is enough 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿
0,Does the swamp giggle when it trembles PritiPatel
0,RT I agree Peter let’s face it this is on a daily basis The jails are bursting with people like this We can’t keep giving light sentences then release them to do it again They learn nothing from being in jail the are mixing with people with the same mentality
0,Sounds like she is the best Home Secretary we have had in my life time I just want her to sort the police out
0,These attacks on Priti Patel seem very adhominem Shes clearly got them rattled A woman who doesnt know her place They hate it when someone refuses to be pushed around But the attacks do seem sustained I hope she doesnt buckle
0,The backstop was TM being unwilling to divide the UK
0,The mechanism is in place
0,RT I recently drove  miles from Southampton to Chippenhan Left pm Arr   average speed of mph  The  minute queue to get through Salisbury started about  miles outside Salisbury Then queues to get through Wilton Warminster Westbury amp Trowbridge amp other places
0,Well said Ur very brave becos her enemies in the far left r desperate to hear bad things and we all know how dirty they play 👏🏻👏🏻👏🏻
0,He didnt postpone it he resolved it Its just the implementation of the resolution will be postponed
0,asking the question we all want to know
